ID,Organisation Name,Type of Data Provided,Data provided to customer,Sensitive or Non-Sensitive,Legal Basis for Provision of Data (Dissemination),Purpose,Frequency,NIC Number,MR Number (where relevant),Patient Opt-Outs applied,Common law duty of confidentiality
FILE0126939,Office for National Statistics (ONS),GPES Data for Pandemic Planning and Research (COVID-19),Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-400304-S1P1B-v2.4,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0126940,Office for National Statistics (ONS),GPES Data for Pandemic Planning and Research (COVID-19),Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-400304-S1P1B-v2.4,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0126974,University of Oxford,Civil Registration - Deaths,Identifiable,Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,Ongoing,DARS-NIC-411161-G4K7X-v2.5,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0126976,"Novavax, Inc.",Covid-19 UK Non-hospital Antigen Testing Results (pillar 2),Anonymised - ICO code compliant,Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,One-Off,DARS-NIC-420105-M8Y5X-v2.2,,No - data flow is not identifiable,Statutory exemption to flow confidential data without consent
FILE0126977,"Novavax, Inc.",Covid-19 UK Non-hospital Antigen Testing Results (pillar 2),Anonymised - ICO code compliant,Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,One-Off,DARS-NIC-420105-M8Y5X-v2.2,,No - data flow is not identifiable,Statutory exemption to flow confidential data without consent
OTHER0001,PUBLIC HEALTH ENGLAND (PHE),Cancer Registry linked to  Diagnostic Imaging Dataset,Identifiable,Sensitive,"Informed Patient consent to permit the receipt, processing and release of data by NHS Digital",,Ongoing,PHECancerReg,,No - consent provided by participants of research study,
OTHER0002,MONITOR,Episode and Spell level grouper results; underlying patient level data.,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,CASEMIX_MONITOR,,No - data flow is not identifiable,
OTHER0003,NHS ENGLAND (QUARRY HOUSE),Episode and Spell level grouper results; underlying patient level data.,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,CASEMIX_NHSE,,No - data flow is not identifiable,
OTHER0004,HMRC,"GP Census data at individual level for all 4 Countries (England, Wales, Scotland and NI)",Identifiable,Non Sensitive,"Section 36, Health Act 2009",,Ongoing,GPCENSUS,,No - data set is list of GPs and not a list of patients,
OTHER0005,NON-SPECIALIST ACUTE TRUSTS IN ENGLAND,HES data with fields derived for the calculation of the Summary Hospital-level Mortality Indicator (SHMI),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,SHMI_trusts,,No - data flow is not identifiable,
OTHER0006,PUBLIC HEALTH ENGLAND (PHE),Patient level data relating to Diabetic Retinopathy Eye Screening FOR DIRECT CARE,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,NIC-154590-YG6QH ,,No - flow to PHE under a memorandum of understanding,
OTHER0007,NHS WALES INFORMATICS SERVICE (NWIS),Bespoke Monthly Extract : SUS PbR A&E,Identifiable,Sensitive,Section 251 approval is in place for the flow of identifiable data,,Ongoing,NWIS,,Yes - patient objections upheld,Section 251 approval is in place for the flow of identifiable data
OTHER0008,NHS WALES INFORMATICS SERVICE (NWIS),Bespoke Monthly Extract : SUS PbR APC Episodes,Identifiable,Sensitive,Section 251 approval is in place for the flow of identifiable data,,Ongoing,NWIS,,Yes - patient objections upheld,Section 251 approval is in place for the flow of identifiable data
OTHER0009,NHS WALES INFORMATICS SERVICE (NWIS),Bespoke Monthly Extract : SUS PbR APC Spells,Identifiable,Sensitive,Section 251 approval is in place for the flow of identifiable data,,Ongoing,NWIS,,Yes - patient objections upheld,Section 251 approval is in place for the flow of identifiable data
OTHER0010,NHS WALES INFORMATICS SERVICE (NWIS),Bespoke Monthly Extract : SUS PbR Critical Care,Identifiable,Sensitive,Section 251 approval is in place for the flow of identifiable data,,Ongoing,NWIS,,Yes - patient objections upheld,Section 251 approval is in place for the flow of identifiable data
OTHER0011,NHS WALES INFORMATICS SERVICE (NWIS),Bespoke Monthly Extract : SUS PbR OP,Identifiable,Sensitive,Section 251 approval is in place for the flow of identifiable data,,Ongoing,NWIS,,Yes - patient objections upheld,Section 251 approval is in place for the flow of identifiable data
OTHER0012,NHS WALES INFORMATICS SERVICE (NWIS),Bespoke Monthly Extract : SUS PbR Readmissions,Identifiable,Sensitive,Section 251 approval is in place for the flow of identifiable data,,Ongoing,NWIS,,Yes - patient objections upheld,Section 251 approval is in place for the flow of identifiable data
Product0001,Methods Analytics Ltd,Mental Health Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-09519-D5G0R-v15.2,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0002,University of Leeds,Bridge file: Hospital Episode Statistics to Mental Health Minimum Data Set,Identifiable,Non Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-11809-H1Y3W-v4.6,,Yes - patient objections upheld,Section 251 NHS Act 2006
Product0003,University of Leeds,Mental Health Services Data Set,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-11809-H1Y3W-v4.6,,Yes - patient objections upheld,Section 251 NHS Act 2006
Product0004,Monitor,NCIP Theatre Data Set Discovery Project,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-15814-C6W9R-v19.2,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0005,Monitor,NCIP Theatre Data Set Discovery Project Bridging File,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-15814-C6W9R-v19.2,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0006,Royal Liverpool University Hospital,Diagnostic Imaging Dataset,Identifiable,Non Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
Product0007,Royal Liverpool University Hospital,Bridge file: Hospital Episode Statistics to Diagnostic Imaging Dataset,Identifiable,Non Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
Product0008,University College London (UCL),MRIS - Bespoke,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-196263-J9Q7Z-v0.11,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0009,King's College London,Adult Psychiatric Morbidity Survey,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-207675-J4L7G-v0.8,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0010,NHS Improvement,NCIP Theatre Data Set Discovery Project Bridging File,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-213403-P3R8Q-v3.3,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0011,NHS Improvement,NCIP Theatre Data Set Discovery Project,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-213403-P3R8Q-v3.3,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0012,BIRMINGHAM CITY COUNCIL,Mental Health Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-25007-J9M9P-v7.2,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0013,BIRMINGHAM CITY COUNCIL,Bridge file: Hospital Episode Statistics to Mental Health Minimum Data Set,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-25007-J9M9P-v7.2,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0014,Public Health England (PHE),NHS 111 Online Dataset,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-343380-H5Q9K-v9.3,,No - PHE has been granted specific exemptions from national data opt outs by the Secretary of State in recognition of its national role in protecting and improving public health.,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
Product0015,Public Health England (PHE),Emergency Care Data Set (ECDS),Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-343380-H5Q9K-v9.3,,No - PHE has been granted specific exemptions from national data opt outs by the Secretary of State in recognition of its national role in protecting and improving public health.,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
Product0016,University of Surrey,Bridge file: Hospital Episode Statistics to Mental Health Minimum Data Set,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-345789-L9Q7J-v1.1,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0017,Care Quality Commission (CQC),Bridge file: Hospital Episode Statistics to Mental Health Minimum Data Set,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0018,University of Oxford,SUS plus - Admitted Patient Care (beta version),Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-365354-R3M0Q-v6.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
Product0019,North Northamptonshire Council,Vital Statistics Service,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-36724-F3F7N-v5.3,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0020,University College London (UCL),Covid-19 UK Non-hospital Antigen Testing Results (pillar 2),Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-372269-N8D7Z-v0.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
Product0021,University College London (UCL),COVID-19 Second Generation Surveillance System,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-372269-N8D7Z-v0.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
Product0022,University of Oxford,Secondary Uses Service Payment By Results Spells,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-373132-D3Y7P-v0.6,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
Product0023,"University of Oxford, Department of Paediatrics",Covid-19 UK Non-hospital Antigen Testing Results (pillar 2),Identifiable,Non Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,One-Off,DARS-NIC-381633-K9Y2T-v2.4,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0024,Public Health England (PHE),Secondary Uses Service Payment By Results Episodes,Anonymised - ICO code compliant,Non Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,One-Off,DARS-NIC-381634-X8H0H-v1.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0025,Public Health England (PHE),COVID-19 Second Generation Surveillance System,Anonymised - ICO code compliant,Non Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,One-Off,DARS-NIC-381634-X8H0H-v1.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0026,Public Health England (PHE),Personal Demographic Service,Anonymised - ICO code compliant,Non Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,One-Off,DARS-NIC-381634-X8H0H-v1.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0027,Public Health England (PHE),COVID-19 Hospitalization in England Surveillance System,Anonymised - ICO code compliant,Non Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,One-Off,DARS-NIC-381634-X8H0H-v1.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0028,Public Health England (PHE),COVID-19 Vaccination Status,Anonymised - ICO code compliant,Non Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,One-Off,DARS-NIC-381634-X8H0H-v1.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0029,University of Oxford,Mental Health Services Data Set,Anonymised - ICO code compliant,Non Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,Ongoing,DARS-NIC-381683-R6R6K-v0.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0030,National Audit Office,Mental Health Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-382334-Y2B1C-v7.1,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0031,University of York,Adult Psychiatric Morbidity Survey,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-382364-Y0F4F-v0.8,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0032,NHS England (Quarry House),Assuring Transformation (Pseudo),Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-389823-P1P6B-v7.2,,No - data flow is not identifiable,Section 251 NHS Act 2006
Product0033,NHS England (Quarry House),Assuring Transformation (Identifiable),Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-389823-P1P6B-v7.2,,No - Assuring Transformation is disclosed under the following approval: Enhanced Quality Assurance Process Data flow - CAG 8-02 a-c/2014,Section 251 NHS Act 2006
Product0034,Public Health England (PHE),Cardiovascular Disease Prevention Audit (CVD Prevent Audit),Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-395236-V3W9P-v0.6,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0035,The University of Manchester,Secondary Uses Service Payment By Results Spells,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-402963-P0Y5D-v0.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0036,The University of Manchester,NHS 111 Online Dataset,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-402963-P0Y5D-v0.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0037,University of Bristol,Adult Psychiatric Morbidity Survey,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-402975-T8R3T-v0.5,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0038,Department of Health and Social Care,Covid-19 UK Non-hospital Antigen Testing Results (pillar 2),Identifiable,Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,One-Off,DARS-NIC-406871-Q9G2Q-v1.6,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0039,University of Oxford,Medicines dispensed in Primary Care (NHSBSA data),Anonymised - ICO code compliant,Non Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-409610-J6L1F-v0.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
Product0041,Imperial College London,Shielded Patient List,Anonymised - ICO code compliant,Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,Ongoing,DARS-NIC-421524-R0Y3P-v0.4,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0042,The Health Foundation,Shielded Patient List,Anonymised - ICO code compliant,Sensitive,CV19: Regulation 3 (4) of the Health Service (Control of Patient Information) Regulations 2002,,Ongoing,DARS-NIC-421528-J6S3N-v0.4,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0043,University of Oxford,Permission to Contact,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-428459-V7Q8M-v0.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
Product0044,AstraZeneca AB,NICOR Myocardial Ischaemia National Audit Project (MINAP),Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-433176-J8Q2S-v0.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
Product0045,NHS England (Quarry House),Physical Health Checks for people with Severe Mental Illness (PHSMI),Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-433629-H3M0G-v0.4,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
Product0046,Royal College of Obstetricians and Gynaecologists (RCOG),Mental Health Minimum Data Set,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-44356-Y8N6R-v5.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
Product0047,University of Oxford,Permission to Contact,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-448303-Z7H5R-v0.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
Product0048,University of York,Mental Health Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-84254-J2G1Q-v3.9,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0049,STOCKPORT METROPOLITAN BOROUGH COUNCIL,SUS for Commissioners,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-94323-X5R6F-v5.5,,No - data flow is not identifiable,Does not include the flow of confidential data
Product0050,POWYS TEACHING LHB,SUS for Commissioners,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-95658-C4F7D-v3.4,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0001,CHESHIRE EAST COUNCIL,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-00747-G8G0Z-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0002,CHESHIRE EAST COUNCIL,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-00747-G8G0Z-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0003,CHESHIRE EAST COUNCIL,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-00747-G8G0Z-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0004,CHESHIRE EAST COUNCIL,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-00747-G8G0Z-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0005,CHESHIRE EAST COUNCIL,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-00747-G8G0Z-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0006,SOMERSET COUNTY COUNCIL,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03075-X3M3H-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0007,SOMERSET COUNTY COUNCIL,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03075-X3M3H-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0008,SOMERSET COUNTY COUNCIL,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03075-X3M3H-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0009,SOMERSET COUNTY COUNCIL,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03075-X3M3H-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0010,SOMERSET COUNTY COUNCIL,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03075-X3M3H-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0011,NORTHUMBERLAND COUNTY COUNCIL,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03519-X1P5B-v8.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0012,NORTHUMBERLAND COUNTY COUNCIL,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03519-X1P5B-v8.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0013,NORTHUMBERLAND COUNTY COUNCIL,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03519-X1P5B-v8.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0014,NORTHUMBERLAND COUNTY COUNCIL,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03519-X1P5B-v8.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0015,NORTHUMBERLAND COUNTY COUNCIL,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-03519-X1P5B-v8.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0016,LONDON BOROUGH OF SOUTHWARK,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-06303-H3G5G-v5.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0017,LONDON BOROUGH OF SOUTHWARK,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-06303-H3G5G-v5.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0018,LONDON BOROUGH OF SOUTHWARK,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-06303-H3G5G-v5.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0019,LONDON BOROUGH OF SOUTHWARK,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-06303-H3G5G-v5.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0020,LONDON BOROUGH OF SOUTHWARK,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-06303-H3G5G-v5.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0021,BUCKINGHAMSHIRE COUNCIL,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-07093-K5N3D-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0022,BUCKINGHAMSHIRE COUNCIL,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-07093-K5N3D-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0023,BUCKINGHAMSHIRE COUNCIL,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-07093-K5N3D-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0024,BUCKINGHAMSHIRE COUNCIL,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-07093-K5N3D-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0025,BUCKINGHAMSHIRE COUNCIL,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-07093-K5N3D-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0026,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,System Access,DARS-NIC-10328-S0H5J-v8.6,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0027,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,System Access,DARS-NIC-10328-S0H5J-v8.6,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0028,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,System Access,DARS-NIC-10328-S0H5J-v8.6,,No - data flow is not identifiable,Does not include the flow of confidential data
