ID,Organisation Name,Type of Data Provided,Data provided to customer,Sensitive or Non-Sensitive,Legal Basis for Provision of Data (Dissemination),Purpose,Frequency,NIC Number,MR Number (where relevant),Patient Opt-Outs applied,Common law duty of confidentiality
FILE0103902,BARTS HEALTH NHS TRUST,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-291938-R6V3V-v3.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0103915,"St George's, University of London",Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147843-8NKTW-v4.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0103918,"St George's, University of London",Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147843-8NKTW-v4.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0103923,"St George's, University of London",Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147843-8NKTW-v4.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104034,Royal College of Anaesthetists,Hospital Episode Statistics Critical Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-355855-R4G6G-v7.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104036,Royal College of Anaesthetists,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-355855-R4G6G-v7.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104038,Royal College of Anaesthetists,Hospital Episode Statistics Admitted Patient Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-355855-R4G6G-v7.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104040,Royal College of Anaesthetists,Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-355855-R4G6G-v7.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104042,Royal College of Anaesthetists,Hospital Episode Statistics Critical Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-355855-R4G6G-v7.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104044,Royal College of Anaesthetists,Hospital Episode Statistics Admitted Patient Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-355855-R4G6G-v7.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104113,University College London (UCL),Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-346693-F2X1G-v3.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104116,University College London (UCL),Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-346693-F2X1G-v3.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104117,University College London (UCL),Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-346693-F2X1G-v3.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104186,University College London (UCL),Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-148411-Q64H8-v2.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104187,University College London (UCL),Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-148411-Q64H8-v2.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104193,University College London (UCL),Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-148411-Q64H8-v2.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104200,National Institute for Health Research,Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-366913-C2V5F-v2.2,,No - data flow is not identifiable,Consent (Reasonable Expectation)
FILE0104353,ROYAL BOROUGH OF KINGSTON UPON THAMES,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-52237-B6W3B-v4.5,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0104368,Imperial College London,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148056-T6T5Z-v8.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104369,Imperial College London,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148056-T6T5Z-v8.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104370,Imperial College London,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148056-T6T5Z-v8.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104392,University College London (UCL),Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-86954-Y0R2N-v5.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104396,University College London (UCL),Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-86954-Y0R2N-v5.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104400,University College London (UCL),Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-86954-Y0R2N-v5.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104430,University College London (UCL),Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148407-LRP3M-v6.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104432,University College London (UCL),Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148407-LRP3M-v6.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104439,University College London (UCL),Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148407-LRP3M-v6.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104482,University College London (UCL),Cancer Registration Data,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-37191-P5S9S-v3.3,,No - data flow is not identifiable,Consent (Reasonable Expectation)
FILE0104486,University College London (UCL),Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-37191-P5S9S-v3.3,,No - data flow is not identifiable,Consent (Reasonable Expectation)
FILE0104489,University College London (UCL),Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-37191-P5S9S-v3.3,,No - data flow is not identifiable,Consent (Reasonable Expectation)
FILE0104531,University of Oxford,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148322-TMFVQ-v6.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with consent and flow(s) with support under section 251 NHS Act 2006
FILE0104533,University of Oxford,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148322-TMFVQ-v6.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with consent and flow(s) with support under section 251 NHS Act 2006
FILE0104541,University of Oxford,Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148322-TMFVQ-v6.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with consent and flow(s) with support under section 251 NHS Act 2006
FILE0104577,University of Liverpool,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-19237-R3T6S-v6.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104578,University of Liverpool,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-19237-R3T6S-v6.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104581,University of Liverpool,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-19237-R3T6S-v6.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104599,BRISTOL CITY COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-182801-H6R6R-v3.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0104619,GLOUCESTERSHIRE COUNTY COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-52229-Z6D1Q-v4.4,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0104677,University of Cambridge,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-147829-5K4QP-v3.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with consent and flow(s) with support under section 251 NHS Act 2006
FILE0104680,University of Cambridge,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-147829-5K4QP-v3.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with consent and flow(s) with support under section 251 NHS Act 2006
FILE0104695,University College London (UCL),Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148100-6RFK9-v5.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104698,University College London (UCL),Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148100-6RFK9-v5.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104699,University College London (UCL),Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-148100-6RFK9-v5.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104728,TAMESIDE METROPOLITAN BOROUGH COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-100629-M8Y8B-v3.4,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0104773,LONDON BOROUGH OF ISLINGTON,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-46741-M5T3F-v3.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0104804,SOUTH TYNESIDE COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-48540-J8R7B-v4.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0104827,BIRMINGHAM CITY COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-50596-V2X9D-v4.3,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0104869,DURHAM COUNTY COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-53617-W8G8P-v4.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0104894,LONDON BOROUGH OF EALING,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-67693-R7J5Y-v4.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0104920,University of Oxford,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147931-DT25Y-v6.6,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104923,University of Oxford,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147931-DT25Y-v6.6,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104924,University of Oxford,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147931-DT25Y-v6.6,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104946,University of Cambridge,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-302473-K6R0Z-v4.5,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104947,University of Cambridge,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-302473-K6R0Z-v4.5,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104950,University of Cambridge,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-302473-K6R0Z-v4.5,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104970,University of Cambridge,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147034-XH3H2-v3.4,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104971,University of Cambridge,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147034-XH3H2-v3.4,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0104980,University of Cambridge,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147750-8GS7S-v2.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104981,University of Cambridge,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-147750-8GS7S-v2.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104987,Royal College of Physicians of London,Hospital Episode Statistics Admitted Patient Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-10343-Z3M1B-v6.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0104998,University of Oxford,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-388486-D9M5N-v4.2,,No - data flow is not identifiable,Consent (Reasonable Expectation)
FILE0104999,University of Oxford,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-388486-D9M5N-v4.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0105000,University of Oxford,Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-388486-D9M5N-v4.2,,No - data flow is not identifiable,Consent (Reasonable Expectation)
FILE0105001,University of Oxford,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-10123-M5K5H-v4.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0105002,University of Oxford,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-10123-M5K5H-v4.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0105003,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-147978-LZDFC-v6.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0105004,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-147978-LZDFC-v6.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0105005,University of Oxford,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-147957-4444C-v3.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105006,University of Oxford,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-147957-4444C-v3.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105007,The University of Manchester,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-148353-G88Q7-v3.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0105008,The University of Manchester,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-148353-G88Q7-v3.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0105009,The University of Manchester,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-148353-G88Q7-v3.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0105027,LONDON BOROUGH OF TOWER HAMLETS,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-46451-N5X1R-v3.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0105033,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-147907-MLK7R-v5.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105034,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-147907-MLK7R-v5.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105095,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-60714-M4T1M-v3.2,,No - data flow is not identifiable,Consent (Reasonable Expectation)
FILE0105139,University of Birmingham,Civil Registration - Deaths,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-148286-3RWRG-v6.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105140,University of Birmingham,Cancer Registration Data,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-148286-3RWRG-v6.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105141,University of Birmingham,Demographics,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-148286-3RWRG-v6.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105151,London School of Hygiene and Tropical Medicine,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-58603-S6Z1B-v4.1,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105152,London School of Hygiene and Tropical Medicine,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-58603-S6Z1B-v4.1,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105153,London School of Hygiene and Tropical Medicine,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-58603-S6Z1B-v4.1,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105169,King's College London,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-387635-C9Y0W-v6.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with consent and flow(s) with support under section 251 NHS Act 2006
FILE0105172,King's College London,Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-387635-C9Y0W-v6.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with consent and flow(s) with support under section 251 NHS Act 2006
FILE0105191,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-135294-P7L0F-v2.2,,No - data flow is not identifiable,Consent (Reasonable Expectation)
FILE0105192,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-135294-P7L0F-v2.2,,No - data flow is not identifiable,Consent (Reasonable Expectation)
FILE0105202,University College London (UCL),Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-99077-Q0K6Z-v4.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105203,University College London (UCL),Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-99077-Q0K6Z-v4.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105214,King's College London,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-147847-P6MMR-v3.2,,Yes - patient objections upheld,Does not include the flow of confidential data
FILE0105215,King's College London,Cancer Registration Data,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-147847-P6MMR-v3.2,,Yes - patient objections upheld,Does not include the flow of confidential data
FILE0105216,King's College London,Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-147847-P6MMR-v3.2,,Yes - patient objections upheld,Does not include the flow of confidential data
FILE0105228,University College London (UCL),Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-91374-Z5V6Y-v5.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105231,University College London (UCL),Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-91374-Z5V6Y-v5.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105233,University College London (UCL),Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-91374-Z5V6Y-v5.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105252,Imperial College London,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-148071-QHNM8-v4.4,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105253,Imperial College London,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,One-Off,DARS-NIC-148071-QHNM8-v4.4,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105254,Imperial College London,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(7),,One-Off,DARS-NIC-148071-QHNM8-v4.4,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105263,DERBY CITY COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-132001-W7C3H-v2.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0105280,NORTHUMBERLAND COUNTY COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-212803-G8K5K-v2.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0105316,LONDON BOROUGH OF BARNET,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-206516-X1R9B-v2.3,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0105336,LONDON BOROUGH OF WALTHAM FOREST,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-47842-Z4R7D-v4.4,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0105364,LONDON BOROUGH OF HILLINGDON,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-38231-Y7T5P-v4.3,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0105386,CITY OF WOLVERHAMPTON COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-41597-J6M1R-v4.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0105510,LONDON BOROUGH OF HOUNSLOW,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-125012-S7Z6Y-v3.5,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0105549,CHESHIRE EAST COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-44904-K0Y9V-v5.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0105564,LANCASHIRE COUNTY COUNCIL,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-46517-P9Y7P-v4.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0105753,University of Cambridge,Cancer Registration Data,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,Ongoing,DARS-NIC-321968-S4Q6L-v4.12,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105759,University of Cambridge,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,Ongoing,DARS-NIC-321968-S4Q6L-v4.12,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105763,University of Cambridge,Demographics,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(7),,Ongoing,DARS-NIC-321968-S4Q6L-v4.12,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0105867,Health and Safety Executive,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-385032-K3N9S-v5.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0105870,Health and Safety Executive,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-385032-K3N9S-v5.3,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
